"t Gyro","abs Gyro","t IMU","abs IMU","t GPS","v GPS","z GPS","lat GPS","lon GPS"
1.587100109E2,1.407272300E-1,1.587100109E2,8.832277092E0,NaN,NaN,NaN,NaN,NaN
1.587150172E2,8.852278361E-2,1.587149859E2,8.712783839E0,NaN,NaN,NaN,NaN,NaN
1.587200234E2,6.163384923E-2,1.587199922E2,8.726852014E0,NaN,NaN,NaN,NaN,NaN
1.587249969E2,1.090355926E-1,1.587249969E2,8.841597416E0,NaN,NaN,NaN,NaN,NaN
1.587300031E2,1.894352092E-1,1.587300031E2,9.101237367E0,NaN,NaN,NaN,NaN,NaN
1.587350078E2,2.693659414E-1,1.587350078E2,9.463193504E0,NaN,NaN,NaN,NaN,NaN
1.587400141E2,2.933832578E-1,1.587399828E2,9.858549184E0,NaN,NaN,NaN,NaN,NaN
1.587450203E2,2.944623922E-1,1.587449875E2,1.026467049E1,NaN,NaN,NaN,NaN,NaN
1.587500250E2,2.706429438E-1,1.587499938E2,1.064601994E1,NaN,NaN,NaN,NaN,NaN
1.587550000E2,2.303083527E-1,1.587550000E2,1.083921089E1,NaN,NaN,NaN,NaN,NaN
1.587600047E2,1.897225860E-1,1.587600047E2,1.087747360E1,NaN,NaN,NaN,NaN,NaN
1.587650109E2,1.737994758E-1,1.587650109E2,1.078170258E1,NaN,NaN,NaN,NaN,NaN
1.587700172E2,1.905312017E-1,1.587699844E2,1.067246520E1,NaN,NaN,NaN,NaN,NaN
1.587750219E2,2.333920862E-1,1.587749906E2,1.052393064E1,NaN,NaN,NaN,NaN,NaN
1.587800266E2,2.827507730E-1,1.587799953E2,1.038071938E1,NaN,NaN,NaN,NaN,NaN
1.587850016E2,3.203287830E-1,1.587850016E2,1.025587018E1,NaN,NaN,NaN,NaN,NaN
1.587900062E2,3.365551600E-1,1.587900062E2,1.008934211E1,NaN,NaN,NaN,NaN,NaN
1.587950125E2,3.301838284E-1,1.587950125E2,9.829858528E0,NaN,NaN,NaN,NaN,NaN
1.588000188E2,3.033928421E-1,1.587999875E2,9.639701947E0,NaN,NaN,NaN,NaN,NaN
1.588050234E2,2.749599451E-1,1.588049938E2,9.577295360E0,NaN,NaN,NaN,NaN,NaN
1.588099984E2,2.607671989E-1,1.588099969E2,9.596261611E0,NaN,NaN,NaN,NaN,NaN
1.588150031E2,2.706677593E-1,1.588150031E2,9.668620135E0,NaN,NaN,NaN,NaN,NaN
1.588200094E2,2.966768014E-1,1.588200094E2,9.806734263E0,NaN,NaN,NaN,NaN,NaN
1.588250141E2,3.188622942E-1,1.588249828E2,9.964671068E0,NaN,NaN,NaN,NaN,NaN
1.588300203E2,3.326832979E-1,1.588299891E2,1.008950573E1,NaN,NaN,NaN,NaN,NaN
1.588350250E2,3.290177181E-1,1.588349938E2,1.014238547E1,NaN,NaN,NaN,NaN,NaN
1.588400000E2,3.097586677E-1,1.588400000E2,1.009717461E1,NaN,NaN,NaN,NaN,NaN
1.588450047E2,2.817221535E-1,1.588450047E2,9.939465871E0,NaN,NaN,NaN,NaN,NaN
1.588500109E2,2.648986694E-1,1.588500109E2,9.701645724E0,NaN,NaN,NaN,NaN,NaN
1.588550156E2,2.988698356E-1,1.588549844E2,9.429381541E0,NaN,NaN,NaN,NaN,NaN
1.588600219E2,3.511194764E-1,1.588599906E2,9.174841060E0,NaN,NaN,NaN,NaN,NaN
1.588650281E2,4.041158757E-1,1.588649953E2,8.957315014E0,NaN,NaN,NaN,NaN,NaN
1.588700016E2,4.391930026E-1,1.588700016E2,8.728906065E0,NaN,NaN,NaN,NaN,NaN
1.588750078E2,4.414928796E-1,1.588750078E2,8.597119006E0,NaN,NaN,NaN,NaN,NaN
1.588800125E2,4.053568478E-1,1.588799813E2,8.571135207E0,NaN,NaN,NaN,NaN,NaN
1.588850188E2,3.342030395E-1,1.588849875E2,8.663538558E0,NaN,NaN,NaN,NaN,NaN
1.588900250E2,2.335583151E-1,1.588899922E2,8.854264001E0,NaN,NaN,NaN,NaN,NaN
1.588949984E2,1.266245701E-1,1.588949984E2,9.207161995E0,NaN,NaN,NaN,NaN,NaN
1.589000031E2,1.041126588E-1,1.589000047E2,9.825099253E0,NaN,NaN,NaN,NaN,NaN
1.589050094E2,1.945660929E-1,1.589050094E2,1.049006620E1,NaN,NaN,NaN,NaN,NaN
1.589100156E2,2.972247012E-1,1.589099844E2,1.110287755E1,NaN,NaN,NaN,NaN,NaN
1.589150203E2,3.826903833E-1,1.589149891E2,1.165722455E1,NaN,NaN,NaN,NaN,NaN
1.589200266E2,4.361286770E-1,1.589199953E2,1.211093137E1,NaN,NaN,NaN,NaN,NaN
1.589250000E2,4.437741549E-1,1.589250016E2,1.239164087E1,NaN,NaN,NaN,NaN,NaN
1.589300047E2,4.157295725E-1,1.589300063E2,1.248733721E1,NaN,NaN,NaN,NaN,NaN
1.589350109E2,3.560458889E-1,1.589350109E2,1.230366276E1,NaN,NaN,NaN,NaN,NaN
1.589400172E2,2.669837549E-1,1.589399859E2,1.187983082E1,NaN,NaN,NaN,NaN,NaN
1.589450219E2,1.786151506E-1,1.589449906E2,1.125538861E1,NaN,NaN,NaN,NaN,NaN
1.589500281E2,1.168079117E-1,1.589499969E2,1.050204190E1,NaN,NaN,NaN,NaN,NaN
1.589550016E2,1.354799407E-1,1.589550031E2,9.734738241E0,NaN,NaN,NaN,NaN,NaN
1.589600078E2,1.866410719E-1,1.589600078E2,8.917760990E0,NaN,NaN,NaN,NaN,NaN
1.589650125E2,2.267914844E-1,1.589649828E2,8.331766935E0,NaN,NaN,NaN,NaN,NaN
1.589700188E2,2.392346704E-1,1.589699875E2,7.968686023E0,NaN,NaN,NaN,NaN,NaN
1.589750250E2,2.139214873E-1,1.589749938E2,7.772763153E0,NaN,NaN,NaN,NaN,NaN
1.589799984E2,1.733049526E-1,1.589799984E2,7.668947654E0,NaN,NaN,NaN,NaN,NaN
1.589850047E2,1.371497891E-1,1.589850047E2,7.680199049E0,NaN,NaN,NaN,NaN,NaN
1.589900094E2,1.097723310E-1,1.589900094E2,7.871534992E0,NaN,NaN,NaN,NaN,NaN
1.589950156E2,1.157811227E-1,1.589949844E2,8.236994900E0,NaN,NaN,NaN,NaN,NaN
1.590000203E2,1.409444990E-1,1.589999891E2,8.749350200E0,NaN,NaN,NaN,NaN,NaN
1.590050266E2,1.570814727E-1,1.590049953E2,9.334616344E0,NaN,NaN,NaN,NaN,NaN
1.590100016E2,1.578918240E-1,1.590100000E2,9.953440055E0,NaN,NaN,NaN,NaN,NaN
1.590150062E2,1.465669320E-1,1.590150062E2,1.049747738E1,NaN,NaN,NaN,NaN,NaN
1.590200109E2,1.313118744E-1,1.590200125E2,1.098035915E1,NaN,NaN,NaN,NaN,NaN
1.590250172E2,1.265479274E-1,1.590249859E2,1.130692000E1,NaN,NaN,NaN,NaN,NaN
1.590300234E2,1.393736934E-1,1.590299922E2,1.152223635E1,NaN,NaN,NaN,NaN,NaN
1.590349969E2,1.603262393E-1,1.590349969E2,1.159682536E1,NaN,NaN,NaN,NaN,NaN
1.590400031E2,1.851596903E-1,1.590400031E2,1.159055580E1,NaN,NaN,NaN,NaN,NaN
1.590450078E2,2.053416023E-1,1.590450094E2,1.153622098E1,NaN,NaN,NaN,NaN,NaN
1.590500141E2,2.167736819E-1,1.590499828E2,1.143343169E1,NaN,NaN,NaN,NaN,NaN
1.590550188E2,2.144580675E-1,1.590549875E2,1.121224873E1,NaN,NaN,NaN,NaN,NaN
1.590600250E2,2.050397211E-1,1.590599938E2,1.094107764E1,NaN,NaN,NaN,NaN,NaN
1.590649984E2,1.836501123E-1,1.590650000E2,1.072155111E1,NaN,NaN,NaN,NaN,NaN
1.590700047E2,1.550635386E-1,1.590700047E2,1.059105595E1,NaN,NaN,NaN,NaN,NaN
1.590750094E2,1.198230482E-1,1.590750109E2,1.052474035E1,NaN,NaN,NaN,NaN,NaN
1.590800156E2,8.749671548E-2,1.590799844E2,1.043517772E1,NaN,NaN,NaN,NaN,NaN
1.590850219E2,8.391785831E-2,1.590849891E2,1.035841318E1,NaN,NaN,NaN,NaN,NaN
1.590900266E2,1.092953828E-1,1.590899953E2,1.022082648E1,NaN,NaN,NaN,NaN,NaN
1.590950016E2,1.447943935E-1,1.590950016E2,1.009525361E1,NaN,NaN,NaN,NaN,NaN
1.591000062E2,1.846430566E-1,1.591000062E2,9.926515974E0,NaN,NaN,NaN,NaN,NaN
1.591050125E2,2.023430651E-1,1.591050125E2,9.697343326E0,NaN,NaN,NaN,NaN,NaN
1.591100188E2,2.076438625E-1,1.591099859E2,9.436902321E0,NaN,NaN,NaN,NaN,NaN
1.591150234E2,1.988195067E-1,1.591149922E2,9.125676754E0,NaN,NaN,NaN,NaN,NaN
1.591199984E2,1.832799322E-1,1.591199969E2,8.864652448E0,NaN,NaN,NaN,NaN,NaN
1.591250031E2,1.566723436E-1,1.591250031E2,8.685451010E0,NaN,NaN,NaN,NaN,NaN
1.591300094E2,1.261462624E-1,1.591300094E2,8.573751047E0,NaN,NaN,NaN,NaN,NaN
1.591350141E2,1.112445798E-1,1.591349828E2,8.502122905E0,NaN,NaN,NaN,NaN,NaN
1.591400203E2,1.215974775E-1,1.591399891E2,8.482131727E0,NaN,NaN,NaN,NaN,NaN
1.591450250E2,1.549335342E-1,1.591449938E2,8.596751276E0,NaN,NaN,NaN,NaN,NaN
1.591500000E2,1.967631008E-1,1.591500000E2,8.764342741E0,NaN,NaN,NaN,NaN,NaN
1.591550047E2,2.404109728E-1,1.591550047E2,8.962115532E0,NaN,NaN,NaN,NaN,NaN
1.591600109E2,2.699416032E-1,1.591600109E2,9.207022883E0,NaN,NaN,NaN,NaN,NaN
1.591650172E2,2.851059403E-1,1.591649859E2,9.483519559E0,NaN,NaN,NaN,NaN,NaN
1.591700219E2,2.828642550E-1,1.591699906E2,9.763036667E0,NaN,NaN,NaN,NaN,NaN
1.591750281E2,2.631943151E-1,1.591749953E2,1.007205573E1,NaN,NaN,NaN,NaN,NaN
1.591800016E2,2.262181696E-1,1.591800016E2,1.028840576E1,NaN,NaN,NaN,NaN,NaN
1.591850063E2,1.736791987E-1,1.591850078E2,1.047554706E1,NaN,NaN,NaN,NaN,NaN
1.591900125E2,1.105311641E-1,1.591899813E2,1.060766115E1,NaN,NaN,NaN,NaN,NaN
1.591950188E2,4.546741827E-2,1.591949875E2,1.071659201E1,NaN,NaN,NaN,NaN,NaN
1.592000234E2,1.550202198E-2,1.591999922E2,1.082856994E1,NaN,NaN,NaN,NaN,NaN
1.592049984E2,7.377067208E-2,1.592049984E2,1.097506257E1,NaN,NaN,NaN,NaN,NaN
1.592100031E2,1.255829552E-1,1.592100031E2,1.106358726E1,NaN,NaN,NaN,NaN,NaN
1.592150094E2,1.590597314E-1,1.592150094E2,1.111818194E1,NaN,NaN,NaN,NaN,NaN
1.592200156E2,1.750147564E-1,1.592199828E2,1.109993230E1,NaN,NaN,NaN,NaN,NaN
1.592250203E2,1.673191038E-1,1.592249891E2,1.099174238E1,NaN,NaN,NaN,NaN,NaN
1.592300266E2,1.440917037E-1,1.592299938E2,1.083412438E1,NaN,NaN,NaN,NaN,NaN
1.592350000E2,1.138637050E-1,1.592350000E2,1.060048289E1,NaN,NaN,NaN,NaN,NaN
1.592400063E2,8.712060808E-2,1.592400063E2,1.030153277E1,NaN,NaN,NaN,NaN,NaN
1.592450109E2,7.511406980E-2,1.592450109E2,1.001829185E1,NaN,NaN,NaN,NaN,NaN
1.592500188E2,7.783679181E-2,1.592499859E2,9.708350709E0,NaN,NaN,NaN,NaN,NaN
1.592550219E2,8.236493137E-2,1.592549906E2,9.408894677E0,NaN,NaN,NaN,NaN,NaN
1.592600281E2,8.458222988E-2,1.592599969E2,9.143518574E0,NaN,NaN,NaN,NaN,NaN
1.592650031E2,8.123359156E-2,1.592650031E2,8.918979578E0,NaN,NaN,NaN,NaN,NaN
1.592700078E2,7.015116400E-2,1.592700078E2,8.771926268E0,NaN,NaN,NaN,NaN,NaN
1.592750125E2,6.233220651E-2,1.592749828E2,8.673801206E0,NaN,NaN,NaN,NaN,NaN
1.592800188E2,6.566730312E-2,1.592799875E2,8.630424709E0,NaN,NaN,NaN,NaN,NaN
1.592850250E2,6.468252380E-2,1.592849938E2,8.674187141E0,NaN,NaN,NaN,NaN,NaN
1.592899984E2,5.972750412E-2,1.592899984E2,8.805216596E0,NaN,NaN,NaN,NaN,NaN
1.592950047E2,5.326801098E-2,1.592950047E2,9.031340119E0,NaN,NaN,NaN,NaN,NaN
1.593000094E2,4.421921881E-2,1.593000094E2,9.259781917E0,NaN,NaN,NaN,NaN,NaN
1.593050156E2,3.640674901E-2,1.593049844E2,9.425767452E0,NaN,NaN,NaN,NaN,NaN
1.593100219E2,3.022394252E-2,1.593099891E2,9.596734384E0,NaN,NaN,NaN,NaN,NaN
1.593150266E2,3.234703102E-2,1.593149953E2,9.760138220E0,NaN,NaN,NaN,NaN,NaN
1.593200016E2,3.396762253E-2,1.593200016E2,9.938363137E0,NaN,NaN,NaN,NaN,NaN
1.593250062E2,3.078663868E-2,1.593250062E2,1.011152986E1,NaN,NaN,NaN,NaN,NaN
1.593300125E2,2.911719754E-2,1.593300125E2,1.022346430E1,NaN,NaN,NaN,NaN,NaN
1.593350172E2,2.715431621E-2,1.593349859E2,1.030302839E1,NaN,NaN,NaN,NaN,NaN
1.593400234E2,2.939778927E-2,1.593399906E2,1.040485544E1,NaN,NaN,NaN,NaN,NaN
1.593449969E2,4.585966767E-2,1.593449969E2,1.049552015E1,NaN,NaN,NaN,NaN,NaN
1.593500031E2,6.017565144E-2,1.593500031E2,1.051887840E1,NaN,NaN,NaN,NaN,NaN
1.593550078E2,7.510413512E-2,1.593550078E2,1.046091107E1,NaN,NaN,NaN,NaN,NaN
1.593600141E2,8.875852998E-2,1.593599828E2,1.035438378E1,NaN,NaN,NaN,NaN,NaN
1.593650203E2,9.994323018E-2,1.593649875E2,1.023500355E1,NaN,NaN,NaN,NaN,NaN
1.593700266E2,1.101320736E-1,1.593699938E2,1.011672133E1,NaN,NaN,NaN,NaN,NaN
1.593750000E2,1.141517376E-1,1.593750000E2,1.008134404E1,NaN,NaN,NaN,NaN,NaN
1.593800047E2,1.213947733E-1,1.593800047E2,1.010609527E1,NaN,NaN,NaN,NaN,NaN
1.593850094E2,1.221424998E-1,1.593850109E2,1.009624838E1,NaN,NaN,NaN,NaN,NaN
1.593900172E2,1.237872853E-1,1.593899844E2,1.008150323E1,NaN,NaN,NaN,NaN,NaN
1.593950219E2,1.241424865E-1,1.593949906E2,1.001859425E1,NaN,NaN,NaN,NaN,NaN
1.594000266E2,1.179270584E-1,1.593999953E2,9.921132928E0,NaN,NaN,NaN,NaN,NaN
1.594050016E2,1.073594587E-1,1.594050031E2,9.826448084E0,NaN,NaN,NaN,NaN,NaN
1.594100062E2,9.701032647E-2,1.594100062E2,9.671228086E0,NaN,NaN,NaN,NaN,NaN
1.594150125E2,8.352562855E-2,1.594150125E2,9.577141828E0,NaN,NaN,NaN,NaN,NaN
1.594200172E2,7.093405324E-2,1.594199875E2,9.524706010E0,NaN,NaN,NaN,NaN,NaN
1.594250234E2,5.762891143E-2,1.594249922E2,9.493166362E0,NaN,NaN,NaN,NaN,NaN
1.594299984E2,5.157381496E-2,1.594299969E2,9.440740152E0,NaN,NaN,NaN,NaN,NaN
1.594350031E2,4.733318753E-2,1.594350031E2,9.470188433E0,NaN,NaN,NaN,NaN,NaN
1.594400094E2,4.448844033E-2,1.594400094E2,9.532310030E0,NaN,NaN,NaN,NaN,NaN
1.594450141E2,4.092341241E-2,1.594449828E2,9.664184172E0,NaN,NaN,NaN,NaN,NaN
1.594500203E2,3.773545526E-2,1.594499891E2,9.787117047E0,NaN,NaN,NaN,NaN,NaN
1.594550266E2,3.711728967E-2,1.594549938E2,9.862386042E0,NaN,NaN,NaN,NaN,NaN
1.594600000E2,3.797204248E-2,1.594600000E2,9.877643999E0,NaN,NaN,NaN,NaN,NaN
1.594650047E2,4.374409316E-2,1.594650063E2,9.841342099E0,NaN,NaN,NaN,NaN,NaN
1.594700109E2,4.541814848E-2,1.594700109E2,9.776423573E0,NaN,NaN,NaN,NaN,NaN
1.594750172E2,5.003131743E-2,1.594749859E2,9.434729619E0,NaN,NaN,NaN,NaN,NaN
1.594800219E2,4.561490794E-2,1.594799906E2,9.434729619E0,NaN,NaN,NaN,NaN,NaN
1.594850281E2,3.958859223E-2,1.594849969E2,9.263322158E0,NaN,NaN,NaN,NaN,NaN
1.594900031E2,3.566113942E-2,1.594900016E2,9.110266795E0,NaN,NaN,NaN,NaN,NaN
1.594950078E2,4.457223667E-2,1.594950078E2,9.015448468E0,NaN,NaN,NaN,NaN,NaN
1.595000125E2,6.293987522E-2,1.594999813E2,8.949929552E0,NaN,NaN,NaN,NaN,NaN
1.595050188E2,8.250978176E-2,1.595049875E2,8.946531479E0,NaN,NaN,NaN,NaN,NaN
1.595100250E2,9.511467906E-2,1.595099922E2,9.014141128E0,NaN,NaN,NaN,NaN,NaN
1.595149984E2,1.040194278E-1,1.595149984E2,9.103549476E0,NaN,NaN,NaN,NaN,NaN
1.595200047E2,1.049479968E-1,1.595200047E2,9.186893402E0,NaN,NaN,NaN,NaN,NaN
1.595250094E2,1.008205238E-1,1.595250109E2,9.261529559E0,NaN,NaN,NaN,NaN,NaN
1.595300156E2,8.423740716E-2,1.595299844E2,9.394749866E0,NaN,NaN,NaN,NaN,NaN
1.595350203E2,7.444540220E-2,1.595349891E2,9.509923369E0,NaN,NaN,NaN,NaN,NaN
1.595400281E2,7.241265592E-2,1.595399938E2,9.622751560E0,NaN,NaN,NaN,NaN,NaN
1.595450000E2,7.693992778E-2,1.595450016E2,9.714730016E0,NaN,NaN,NaN,NaN,NaN
1.595500063E2,8.381997111E-2,1.595500063E2,9.776029480E0,NaN,NaN,NaN,NaN,NaN
1.595550109E2,9.140960884E-2,1.595550109E2,9.855832671E0,NaN,NaN,NaN,NaN,NaN
1.595600172E2,9.757795279E-2,1.595599859E2,9.932621713E0,NaN,NaN,NaN,NaN,NaN
1.595650234E2,9.460328691E-2,1.595649906E2,9.972118945E0,NaN,NaN,NaN,NaN,NaN
1.595700281E2,8.900203650E-2,1.595699969E2,1.007988831E1,NaN,NaN,NaN,NaN,NaN
1.595750031E2,8.252787218E-2,1.595750016E2,1.014665275E1,NaN,NaN,NaN,NaN,NaN
1.595800078E2,7.465562944E-2,1.595800078E2,1.018870522E1,NaN,NaN,NaN,NaN,NaN
1.595850141E2,7.010859729E-2,1.595849828E2,1.019093738E1,NaN,NaN,NaN,NaN,NaN
1.595900188E2,6.707289124E-2,1.595899875E2,1.014560418E1,NaN,NaN,NaN,NaN,NaN
1.595950250E2,6.885185811E-2,1.595949938E2,1.013801206E1,NaN,NaN,NaN,NaN,NaN
1.596000000E2,7.067053699E-2,1.595999984E2,1.008387707E1,NaN,NaN,NaN,NaN,NaN
1.596050047E2,7.327328214E-2,1.596050047E2,1.004556797E1,NaN,NaN,NaN,NaN,NaN
1.596100109E2,7.456560181E-2,1.596100109E2,1.000395896E1,NaN,NaN,NaN,NaN,NaN
1.596150156E2,7.855261352E-2,1.596149844E2,9.958640311E0,NaN,NaN,NaN,NaN,NaN
1.596200219E2,7.888444154E-2,1.596199891E2,9.885185288E0,NaN,NaN,NaN,NaN,NaN
1.596250266E2,8.020732861E-2,1.596249953E2,9.796633371E0,NaN,NaN,NaN,NaN,NaN
1.596300016E2,7.768323069E-2,1.596300016E2,9.670602553E0,NaN,NaN,NaN,NaN,NaN
1.596350062E2,7.370994465E-2,1.596350062E2,9.559461731E0,NaN,NaN,NaN,NaN,NaN
1.596400125E2,6.780328978E-2,1.596400125E2,9.464719897E0,NaN,NaN,NaN,NaN,NaN
1.596450172E2,6.716184915E-2,1.596449875E2,9.352721560E0,NaN,NaN,NaN,NaN,NaN
1.596500234E2,7.044841704E-2,1.596499922E2,9.241504620E0,NaN,NaN,NaN,NaN,NaN
1.596549969E2,7.408362487E-2,1.596549969E2,9.172256281E0,NaN,NaN,NaN,NaN,NaN
1.596600031E2,7.228887611E-2,1.596600031E2,9.114650033E0,NaN,NaN,NaN,NaN,NaN
1.596650078E2,6.769313083E-2,1.596650094E2,9.076943739E0,NaN,NaN,NaN,NaN,NaN
1.596700141E2,6.862385243E-2,1.596699828E2,9.126842518E0,NaN,NaN,NaN,NaN,NaN
1.596750203E2,7.672623163E-2,1.596749891E2,9.221032992E0,NaN,NaN,NaN,NaN,NaN
1.596800250E2,8.776924122E-2,1.596799938E2,9.308429711E0,NaN,NaN,NaN,NaN,NaN
1.596850000E2,9.286759156E-2,1.596850000E2,9.462999726E0,NaN,NaN,NaN,NaN,NaN
1.596900047E2,9.872610167E-2,1.596900047E2,9.536908006E0,NaN,NaN,NaN,NaN,NaN
1.596950109E2,9.920120455E-2,1.596950125E2,9.575863294E0,NaN,NaN,NaN,NaN,NaN
1.597000156E2,9.883943176E-2,1.596999844E2,9.594325749E0,NaN,NaN,NaN,NaN,NaN
1.597050219E2,8.716342528E-2,1.597049906E2,9.642060910E0,NaN,NaN,NaN,NaN,NaN
1.597100281E2,7.751973970E-2,1.597099953E2,9.694666495E0,NaN,NaN,NaN,NaN,NaN
1.597150016E2,7.531252498E-2,1.597150016E2,9.766249013E0,NaN,NaN,NaN,NaN,NaN
1.597200078E2,7.389197135E-2,1.597200078E2,9.865249886E0,NaN,NaN,NaN,NaN,NaN
1.597250125E2,8.935352792E-2,1.597250125E2,1.000584310E1,NaN,NaN,NaN,NaN,NaN
1.597300188E2,1.074567354E-1,1.597299875E2,1.009161445E1,NaN,NaN,NaN,NaN,NaN
1.597350234E2,1.237872867E-1,1.597349922E2,1.016440783E1,NaN,NaN,NaN,NaN,NaN
1.597399984E2,1.345069185E-1,1.597399984E2,1.022459461E1,NaN,NaN,NaN,NaN,NaN
1.597450031E2,1.442987345E-1,1.597450031E2,1.021742054E1,NaN,NaN,NaN,NaN,NaN
1.597500094E2,1.491762370E-1,1.597500094E2,1.021055132E1,NaN,NaN,NaN,NaN,NaN
1.597550156E2,1.443142502E-1,1.597549844E2,1.017920857E1,NaN,NaN,NaN,NaN,NaN
1.597600203E2,1.359583455E-1,1.597599891E2,1.016831861E1,NaN,NaN,NaN,NaN,NaN
1.597650250E2,1.247003260E-1,1.597649953E2,1.017441860E1,NaN,NaN,NaN,NaN,NaN
1.597700000E2,1.062554374E-1,1.597700000E2,1.019378089E1,NaN,NaN,NaN,NaN,NaN
1.597750047E2,8.767565389E-2,1.597750063E2,1.015141969E1,NaN,NaN,NaN,NaN,NaN
1.597800109E2,7.557960926E-2,1.597800109E2,1.010974285E1,NaN,NaN,NaN,NaN,NaN
1.597850172E2,6.933791412E-2,1.597849859E2,1.006772495E1,NaN,NaN,NaN,NaN,NaN
1.597900219E2,6.516532027E-2,1.597899906E2,1.005756237E1,NaN,NaN,NaN,NaN,NaN
1.597950297E2,6.643563301E-2,1.597949969E2,1.003065718E1,NaN,NaN,NaN,NaN,NaN
1.598000016E2,6.982058682E-2,1.598000016E2,1.007227883E1,NaN,NaN,NaN,NaN,NaN
1.598050078E2,7.084983589E-2,1.598050078E2,1.002161448E1,NaN,NaN,NaN,NaN,NaN
1.598100125E2,6.502774465E-2,1.598099813E2,9.938773800E0,NaN,NaN,NaN,NaN,NaN
1.598150188E2,5.742133405E-2,1.598149875E2,9.777699345E0,NaN,NaN,NaN,NaN,NaN
1.598200250E2,4.991183956E-2,1.598199922E2,9.629120673E0,NaN,NaN,NaN,NaN,NaN
1.598249984E2,4.741195764E-2,1.598249984E2,9.575777087E0,NaN,NaN,NaN,NaN,NaN
1.598300031E2,5.103558753E-2,1.598300047E2,9.561831193E0,NaN,NaN,NaN,NaN,NaN
1.598350094E2,5.546441002E-2,1.598350094E2,9.586933545E0,NaN,NaN,NaN,NaN,NaN
1.598400250E2,6.586022458E-2,1.598399844E2,9.612776587E0,NaN,NaN,NaN,NaN,NaN
1.598450219E2,7.477549431E-2,1.598449891E2,9.651055042E0,NaN,NaN,NaN,NaN,NaN
1.598500266E2,8.303274628E-2,1.598499953E2,9.639540269E0,NaN,NaN,NaN,NaN,NaN
1.598550000E2,8.707776187E-2,1.598550000E2,9.608578021E0,NaN,NaN,NaN,NaN,NaN
1.598600062E2,8.929504074E-2,1.598600062E2,9.599830321E0,NaN,NaN,NaN,NaN,NaN
1.598650109E2,9.033372820E-2,1.598650125E2,9.641091000E0,NaN,NaN,NaN,NaN,NaN
1.598700172E2,9.180066623E-2,1.598699859E2,9.675385994E0,NaN,NaN,NaN,NaN,NaN
1.598750234E2,9.512252310E-2,1.598749922E2,9.746686669E0,NaN,NaN,NaN,NaN,NaN
1.598800281E2,1.020272951E-1,1.598799969E2,9.806318146E0,NaN,NaN,NaN,NaN,NaN
1.598850031E2,1.070252614E-1,1.598850031E2,9.884470846E0,NaN,NaN,NaN,NaN,NaN
1.598900078E2,1.109086352E-1,1.598900078E2,9.996667835E0,NaN,NaN,NaN,NaN,NaN
1.598950141E2,1.118467407E-1,1.598949828E2,1.014389520E1,NaN,NaN,NaN,NaN,NaN
1.599000188E2,1.111036055E-1,1.598999875E2,1.023387886E1,NaN,NaN,NaN,NaN,NaN
1.599050250E2,1.079348911E-1,1.599049938E2,1.033728328E1,NaN,NaN,NaN,NaN,NaN
1.599099984E2,1.046275027E-1,1.599100000E2,1.045033294E1,NaN,NaN,NaN,NaN,NaN
1.599150047E2,1.002861380E-1,1.599150047E2,1.051237268E1,NaN,NaN,NaN,NaN,NaN
1.599200094E2,9.581046576E-2,1.599200094E2,1.054981261E1,NaN,NaN,NaN,NaN,NaN
1.599250156E2,8.287980555E-2,1.599249844E2,1.055815076E1,NaN,NaN,NaN,NaN,NaN
1.599300219E2,6.800112759E-2,1.599299891E2,1.050521615E1,NaN,NaN,NaN,NaN,NaN
1.599350266E2,5.470570117E-2,1.599349953E2,1.045610539E1,NaN,NaN,NaN,NaN,NaN
1.599400016E2,4.663427086E-2,1.599400016E2,1.040219748E1,NaN,NaN,NaN,NaN,NaN
1.599450062E2,5.214943366E-2,1.599450062E2,1.035431732E1,NaN,NaN,NaN,NaN,NaN
1.599500109E2,7.065997351E-2,1.599500141E2,1.029461723E1,NaN,NaN,NaN,NaN,NaN
1.599550172E2,9.499691176E-2,1.599549859E2,1.021243744E1,NaN,NaN,NaN,NaN,NaN
1.599600234E2,1.046275016E-1,1.599599922E2,1.016200285E1,NaN,NaN,NaN,NaN,NaN
1.599649969E2,1.081973221E-1,1.599649969E2,1.003790078E1,NaN,NaN,NaN,NaN,NaN
1.599700031E2,1.090698128E-1,1.599700031E2,9.964901168E0,NaN,NaN,NaN,NaN,NaN
1.599750078E2,1.035087647E-1,1.599750094E2,9.904645668E0,NaN,NaN,NaN,NaN,NaN
1.599800141E2,8.935352782E-2,1.599799828E2,9.833399085E0,NaN,NaN,NaN,NaN,NaN
1.599850203E2,7.579653429E-2,1.599849875E2,9.747970661E0,NaN,NaN,NaN,NaN,NaN
1.599900250E2,6.311748521E-2,1.599899938E2,9.647718870E0,NaN,NaN,NaN,NaN,NaN
1.599950000E2,5.845185379E-2,1.599950094E2,9.556640623E0,NaN,NaN,NaN,NaN,NaN
1.600000047E2,6.671588290E-2,1.600000062E2,9.495079083E0,NaN,NaN,NaN,NaN,NaN
1.600050109E2,7.904511143E-2,1.600050109E2,9.433276218E0,NaN,NaN,NaN,NaN,NaN
1.600100156E2,8.772671597E-2,1.600099844E2,9.416202619E0,NaN,NaN,NaN,NaN,NaN
1.600150219E2,1.027489098E-1,1.600149906E2,9.418944070E0,NaN,NaN,NaN,NaN,NaN
1.600200266E2,1.157811217E-1,1.600199953E2,9.477734586E0,NaN,NaN,NaN,NaN,NaN
