"t Gyro";"abs Gyro";"t IMU";"abs IMU";"t GPS";"v GPS";"z GPS";"lat GPS";"lon GPS"
1.474058055E2;7.975201379E-2;1.474058970E2;9.024699708E0;NaN;NaN;NaN;NaN;NaN
1.474107188E2;7.814468642E-2;1.474108409E2;9.182993675E0;NaN;NaN;NaN;NaN;NaN
1.474156627E2;8.119151189E-2;1.474157542E2;9.357943960E0;NaN;NaN;NaN;NaN;NaN
1.474205760E2;8.735322105E-2;1.474206676E2;9.453135117E0;NaN;NaN;NaN;NaN;NaN
1.474254893E2;9.915631002E-2;1.474255809E2;9.440147307E0;NaN;NaN;NaN;NaN;NaN
1.474304027E2;1.107949500E-1;1.474304942E2;9.359965836E0;NaN;NaN;NaN;NaN;NaN
1.474353160E2;1.182378507E-1;1.474354075E2;9.269989264E0;NaN;NaN;NaN;NaN;NaN
1.474402293E2;1.220816073E-1;1.474403514E2;9.200349235E0;NaN;NaN;NaN;NaN;NaN
1.474451427E2;1.200865284E-1;1.474452647E2;9.203841836E0;NaN;NaN;NaN;NaN;NaN
1.474500560E2;1.190884634E-1;1.474501781E2;9.199684928E0;NaN;NaN;NaN;NaN;NaN
1.474549998E2;1.215304606E-1;1.474550914E2;9.166245570E0;NaN;NaN;NaN;NaN;NaN
1.474599132E2;1.144569172E-1;1.474600047E2;9.083227488E0;NaN;NaN;NaN;NaN;NaN
1.474648265E2;1.060080900E-1;1.474649180E2;9.007720477E0;NaN;NaN;NaN;NaN;NaN
1.474697398E2;9.895743756E-2;1.474698314E2;8.989670732E0;NaN;NaN;NaN;NaN;NaN
1.474746532E2;9.511583267E-2;1.474747447E2;9.069240995E0;NaN;NaN;NaN;NaN;NaN
1.474795970E2;9.626210466E-2;1.474796886E2;9.121349551E0;NaN;NaN;NaN;NaN;NaN
1.474845103E2;1.044911458E-1;1.474846019E2;9.224277964E0;NaN;NaN;NaN;NaN;NaN
1.474894237E2;1.133702407E-1;1.474895152E2;9.307876672E0;NaN;NaN;NaN;NaN;NaN
1.474943370E2;1.214161971E-1;1.474944285E2;9.428079764E0;NaN;NaN;NaN;NaN;NaN
1.474992503E2;1.259402382E-1;1.474993419E2;9.471959032E0;NaN;NaN;NaN;NaN;NaN
1.475041942E2;1.233393810E-1;1.475042857E2;9.501533861E0;NaN;NaN;NaN;NaN;NaN
1.475091075E2;1.222625868E-1;1.475091990E2;9.524033253E0;NaN;NaN;NaN;NaN;NaN
1.475140208E2;1.181331704E-1;1.475141124E2;9.544755779E0;NaN;NaN;NaN;NaN;NaN
1.475189342E2;1.129099396E-1;1.475190257E2;9.590421860E0;NaN;NaN;NaN;NaN;NaN
1.475238780E2;1.086652689E-1;1.475239390E2;9.617159319E0;NaN;NaN;NaN;NaN;NaN
1.475287913E2;1.021937482E-1;1.475288829E2;9.572236409E0;NaN;NaN;NaN;NaN;NaN
1.475337047E2;9.419276072E-2;1.475337962E2;9.572874072E0;NaN;NaN;NaN;NaN;NaN
1.475386180E2;9.005301015E-2;1.475387095E2;9.491441712E0;NaN;NaN;NaN;NaN;NaN
1.475435313E2;8.657540016E-2;1.475436229E2;9.466766789E0;NaN;NaN;NaN;NaN;NaN
1.475484752E2;9.129880276E-2;1.475485667E2;9.491517775E0;NaN;NaN;NaN;NaN;NaN
1.475533885E2;9.737686605E-2;1.475534801E2;9.514285021E0;NaN;NaN;NaN;NaN;NaN
1.475583018E2;1.079831718E-1;1.475583934E2;9.454015887E0;NaN;NaN;NaN;NaN;NaN
1.475632152E2;1.145139934E-1;1.475633067E2;9.331119736E0;NaN;NaN;NaN;NaN;NaN
1.475681590E2;1.135313976E-1;1.475682200E2;9.248277159E0;NaN;NaN;NaN;NaN;NaN
1.475730723E2;1.103329569E-1;1.475731639E2;9.265936158E0;NaN;NaN;NaN;NaN;NaN
1.475779857E2;1.034626173E-1;1.475780772E2;9.345600387E0;NaN;NaN;NaN;NaN;NaN
1.475828990E2;1.007249737E-1;1.475829906E2;9.428157892E0;NaN;NaN;NaN;NaN;NaN
1.475878123E2;1.015093474E-1;1.475879039E2;9.495100919E0;NaN;NaN;NaN;NaN;NaN
1.475927257E2;1.010328326E-1;1.475928477E2;9.564973725E0;NaN;NaN;NaN;NaN;NaN
1.475976390E2;1.015078026E-1;1.475977611E2;9.557511897E0;NaN;NaN;NaN;NaN;NaN
1.476025828E2;1.059242782E-1;1.476026744E2;9.503924954E0;NaN;NaN;NaN;NaN;NaN
1.476074962E2;1.085861317E-1;1.476075877E2;9.436966343E0;NaN;NaN;NaN;NaN;NaN
1.476124095E2;1.132134541E-1;1.476125011E2;9.316968714E0;NaN;NaN;NaN;NaN;NaN
1.476173228E2;1.157833516E-1;1.476174144E2;9.198979992E0;NaN;NaN;NaN;NaN;NaN
1.476222362E2;1.152343598E-1;1.476223277E2;9.105890748E0;NaN;NaN;NaN;NaN;NaN
1.476271800E2;1.152729903E-1;1.476272716E2;9.071120261E0;NaN;NaN;NaN;NaN;NaN
1.476320933E2;1.070238521E-1;1.476321849E2;9.011613404E0;NaN;NaN;NaN;NaN;NaN
1.476370067E2;9.893267321E-2;1.476370982E2;8.946840209E0;NaN;NaN;NaN;NaN;NaN
1.476419200E2;9.335717090E-2;1.476420116E2;8.953775501E0;NaN;NaN;NaN;NaN;NaN
1.476468638E2;8.666797824E-2;1.476469249E2;9.025545288E0;NaN;NaN;NaN;NaN;NaN
1.476517772E2;7.727762012E-2;1.476518687E2;9.075051310E0;NaN;NaN;NaN;NaN;NaN
1.476567210E2;6.611583999E-2;1.476567821E2;9.244319579E0;NaN;NaN;NaN;NaN;NaN
1.476616344E2;5.806370043E-2;1.476616954E2;9.408139711E0;NaN;NaN;NaN;NaN;NaN
1.476665477E2;5.585293975E-2;1.476666087E2;9.540861276E0;NaN;NaN;NaN;NaN;NaN
1.476714610E2;5.448413400E-2;1.476715526E2;9.689472944E0;NaN;NaN;NaN;NaN;NaN
1.476763743E2;5.551587423E-2;1.476764659E2;9.858252357E0;NaN;NaN;NaN;NaN;NaN
1.476813182E2;6.270559960E-2;1.476814097E2;1.004850221E1;NaN;NaN;NaN;NaN;NaN
1.476862315E2;7.311657784E-2;1.476863231E2;1.023509792E1;NaN;NaN;NaN;NaN;NaN
1.476911449E2;8.241482587E-2;1.476912364E2;1.036035599E1;NaN;NaN;NaN;NaN;NaN
1.476960582E2;9.743330063E-2;1.476961497E2;1.056710915E1;NaN;NaN;NaN;NaN;NaN
1.477009715E2;1.117802711E-1;1.477010631E2;1.073563451E1;NaN;NaN;NaN;NaN;NaN
1.477058848E2;1.270907646E-1;1.477060069E2;1.082781692E1;NaN;NaN;NaN;NaN;NaN
1.477108287E2;1.403568231E-1;1.477109202E2;1.083798928E1;NaN;NaN;NaN;NaN;NaN
1.477157420E2;1.534694308E-1;1.477158336E2;1.082008414E1;NaN;NaN;NaN;NaN;NaN
1.477206553E2;1.636678357E-1;1.477207469E2;1.071188860E1;NaN;NaN;NaN;NaN;NaN
1.477255687E2;1.673487167E-1;1.477256602E2;1.056687305E1;NaN;NaN;NaN;NaN;NaN
1.477305125E2;1.673084173E-1;1.477305736E2;1.042988033E1;NaN;NaN;NaN;NaN;NaN
1.477354259E2;1.617167009E-1;1.477355174E2;1.029360245E1;NaN;NaN;NaN;NaN;NaN
1.477403392E2;1.578411432E-1;1.477404307E2;1.009751292E1;NaN;NaN;NaN;NaN;NaN
1.477452525E2;1.559378643E-1;1.477453441E2;9.953202586E0;NaN;NaN;NaN;NaN;NaN
1.477501658E2;1.578191465E-1;1.477502574E2;9.824819698E0;NaN;NaN;NaN;NaN;NaN
1.477550792E2;1.571149497E-1;1.477552012E2;9.687683827E0;NaN;NaN;NaN;NaN;NaN
1.477599925E2;1.567552415E-1;1.477601146E2;9.525066017E0;NaN;NaN;NaN;NaN;NaN
1.477649364E2;1.484242178E-1;1.477650279E2;9.344691417E0;NaN;NaN;NaN;NaN;NaN
1.477698497E2;1.339769271E-1;1.477699412E2;9.185638048E0;NaN;NaN;NaN;NaN;NaN
1.477747630E2;1.177941287E-1;1.477748546E2;9.026454575E0;NaN;NaN;NaN;NaN;NaN
1.477796763E2;1.076949388E-1;1.477797679E2;8.857035368E0;NaN;NaN;NaN;NaN;NaN
1.477846202E2;1.150029028E-1;1.477846812E2;8.686684563E0;NaN;NaN;NaN;NaN;NaN
1.477895335E2;1.289740162E-1;1.477896251E2;8.552402622E0;NaN;NaN;NaN;NaN;NaN
1.477944469E2;1.395860638E-1;1.477945384E2;8.482128281E0;NaN;NaN;NaN;NaN;NaN
1.477993602E2;1.461810452E-1;1.477994517E2;8.477507516E0;NaN;NaN;NaN;NaN;NaN
1.478042735E2;1.450289722E-1;1.478043651E2;8.570543988E0;NaN;NaN;NaN;NaN;NaN
1.478092174E2;1.406920963E-1;1.478093089E2;8.810383717E0;NaN;NaN;NaN;NaN;NaN
1.478141307E2;1.347705470E-1;1.478142222E2;9.092748236E0;NaN;NaN;NaN;NaN;NaN
1.478190440E2;1.234144264E-1;1.478191356E2;9.466857706E0;NaN;NaN;NaN;NaN;NaN
1.478239574E2;1.061515758E-1;1.478240489E2;9.846128777E0;NaN;NaN;NaN;NaN;NaN
1.478288707E2;8.614845961E-2;1.478289622E2;1.006339255E1;NaN;NaN;NaN;NaN;NaN
1.478337840E2;6.850266085E-2;1.478339061E2;1.031117843E1;NaN;NaN;NaN;NaN;NaN
1.478387279E2;6.856316435E-2;1.478388194E2;1.062914705E1;NaN;NaN;NaN;NaN;NaN
1.478436412E2;8.322295610E-2;1.478437327E2;1.085593637E1;NaN;NaN;NaN;NaN;NaN
1.478485545E2;9.914083472E-2;1.478486461E2;1.109908200E1;NaN;NaN;NaN;NaN;NaN
1.478534984E2;1.105552867E-1;1.478535594E2;1.128793778E1;NaN;NaN;NaN;NaN;NaN
1.478584117E2;1.178978570E-1;1.478584727E2;1.136139663E1;NaN;NaN;NaN;NaN;NaN
1.478633250E2;1.239958933E-1;1.478634166E2;1.137452795E1;NaN;NaN;NaN;NaN;NaN
1.478682384E2;1.268412519E-1;1.478683299E2;1.124733244E1;NaN;NaN;NaN;NaN;NaN
1.478731517E2;1.265101462E-1;1.478732432E2;1.108629509E1;NaN;NaN;NaN;NaN;NaN
1.478780955E2;1.231955177E-1;1.478781871E2;1.086570824E1;NaN;NaN;NaN;NaN;NaN
1.478830089E2;1.133590197E-1;1.478831004E2;1.060162423E1;NaN;NaN;NaN;NaN;NaN
1.478879222E2;1.046617705E-1;1.478880137E2;1.037073582E1;NaN;NaN;NaN;NaN;NaN
1.478928355E2;9.743655288E-2;1.478929271E2;1.017801940E1;NaN;NaN;NaN;NaN;NaN
1.478977489E2;9.970861989E-2;1.478978404E2;1.006149799E1;NaN;NaN;NaN;NaN;NaN
1.479026927E2;1.057888797E-1;1.479027843E2;9.938283509E0;NaN;NaN;NaN;NaN;NaN
1.479076060E2;1.109134193E-1;1.479076976E2;9.852631942E0;NaN;NaN;NaN;NaN;NaN
1.479125194E2;1.157455633E-1;1.479126109E2;9.766980017E0;NaN;NaN;NaN;NaN;NaN
1.479174327E2;1.157809053E-1;1.479175242E2;9.757364864E0;NaN;NaN;NaN;NaN;NaN
1.479223460E2;1.138695801E-1;1.479224376E2;9.799420380E0;NaN;NaN;NaN;NaN;NaN
1.479272594E2;1.179687111E-1;1.479273814E2;9.772600221E0;NaN;NaN;NaN;NaN;NaN
1.479322032E2;1.257324497E-1;1.479322948E2;9.767296744E0;NaN;NaN;NaN;NaN;NaN
1.479371165E2;1.274900024E-1;1.479372081E2;9.785973852E0;NaN;NaN;NaN;NaN;NaN
1.479420604E2;1.320098383E-1;1.479421214E2;9.817897966E0;NaN;NaN;NaN;NaN;NaN
1.479469737E2;1.382666909E-1;1.479470347E2;9.831201310E0;NaN;NaN;NaN;NaN;NaN
1.479518870E2;1.433841550E-1;1.479519481E2;9.824660181E0;NaN;NaN;NaN;NaN;NaN
1.479568004E2;1.484168354E-1;1.479568919E2;9.783925208E0;NaN;NaN;NaN;NaN;NaN
1.479617137E2;1.469411452E-1;1.479618053E2;9.810446215E0;NaN;NaN;NaN;NaN;NaN
1.479666270E2;1.431314740E-1;1.479667491E2;9.917182878E0;NaN;NaN;NaN;NaN;NaN
1.479715709E2;1.376888894E-1;1.479716624E2;9.937944222E0;NaN;NaN;NaN;NaN;NaN
1.479764842E2;1.270015826E-1;1.479765758E2;9.895398272E0;NaN;NaN;NaN;NaN;NaN
1.479813975E2;1.140409443E-1;1.479814891E2;9.835907466E0;NaN;NaN;NaN;NaN;NaN
1.479863109E2;1.050442358E-1;1.479864024E2;9.756174926E0;NaN;NaN;NaN;NaN;NaN
1.479912242E2;9.861798812E-2;1.479913158E2;9.653787119E0;NaN;NaN;NaN;NaN;NaN
1.479961375E2;9.346537921E-2;1.479962596E2;9.488444443E0;NaN;NaN;NaN;NaN;NaN
1.480010509E2;8.694289967E-2;1.480011729E2;9.486864107E0;NaN;NaN;NaN;NaN;NaN
1.480059642E2;8.344160639E-2;1.480060863E2;9.543649793E0;NaN;NaN;NaN;NaN;NaN
1.480109080E2;8.713936669E-2;1.480109996E2;9.643203323E0;NaN;NaN;NaN;NaN;NaN
1.480158214E2;9.897489642E-2;1.480159129E2;9.770536085E0;NaN;NaN;NaN;NaN;NaN
1.480207347E2;1.169823132E-1;1.480208262E2;1.001017647E1;NaN;NaN;NaN;NaN;NaN
1.480256785E2;1.404419559E-1;1.480257396E2;1.027884272E1;NaN;NaN;NaN;NaN;NaN
1.480305919E2;1.687273614E-1;1.480306529E2;1.042206448E1;NaN;NaN;NaN;NaN;NaN
1.480355052E2;1.943435290E-1;1.480355968E2;1.047454491E1;NaN;NaN;NaN;NaN;NaN
1.480404185E2;2.104198353E-1;1.480405101E2;1.039543931E1;NaN;NaN;NaN;NaN;NaN
1.480453319E2;2.167100840E-1;1.480454234E2;1.033648609E1;NaN;NaN;NaN;NaN;NaN
1.480502757E2;2.154024386E-1;1.480503673E2;1.017057300E1;NaN;NaN;NaN;NaN;NaN
1.480551890E2;1.983855139E-1;1.480552806E2;9.940243545E0;NaN;NaN;NaN;NaN;NaN
1.480601024E2;1.797850748E-1;1.480601939E2;9.612379782E0;NaN;NaN;NaN;NaN;NaN
1.480650157E2;1.572726816E-1;1.480651073E2;9.242582379E0;NaN;NaN;NaN;NaN;NaN
1.480699290E2;1.361674031E-1;1.480700206E2;8.877155059E0;NaN;NaN;NaN;NaN;NaN
1.480748424E2;1.244604847E-1;1.480749644E2;8.638829916E0;NaN;NaN;NaN;NaN;NaN
1.480797862E2;1.204813133E-1;1.480798778E2;8.388234005E0;NaN;NaN;NaN;NaN;NaN
1.480846995E2;1.242948635E-1;1.480847911E2;8.204502351E0;NaN;NaN;NaN;NaN;NaN
1.480896129E2;1.358453424E-1;1.480897044E2;8.160532482E0;NaN;NaN;NaN;NaN;NaN
1.480945262E2;1.438312947E-1;1.480946178E2;8.119270846E0;NaN;NaN;NaN;NaN;NaN
1.480994700E2;1.490599216E-1;1.480995311E2;8.155379200E0;NaN;NaN;NaN;NaN;NaN
1.481043834E2;1.519179982E-1;1.481044749E2;8.216844403E0;NaN;NaN;NaN;NaN;NaN
1.481092967E2;1.584722840E-1;1.481093883E2;8.318774644E0;NaN;NaN;NaN;NaN;NaN
1.481142100E2;1.600807189E-1;1.481143016E2;8.424996298E0;NaN;NaN;NaN;NaN;NaN
1.481191234E2;1.607424031E-1;1.481192149E2;8.571514535E0;NaN;NaN;NaN;NaN;NaN
1.481240367E2;1.581045848E-1;1.481241588E2;8.728595442E0;NaN;NaN;NaN;NaN;NaN
1.481289500E2;1.590023047E-1;1.481290721E2;8.917853958E0;NaN;NaN;NaN;NaN;NaN
1.481338634E2;1.580991381E-1;1.481339854E2;9.147985248E0;NaN;NaN;NaN;NaN;NaN
1.481388072E2;1.488349802E-1;1.481388988E2;9.366361788E0;NaN;NaN;NaN;NaN;NaN
1.481437205E2;1.321693831E-1;1.481438121E2;9.581488721E0;NaN;NaN;NaN;NaN;NaN
1.481486644E2;1.162184304E-1;1.481487254E2;9.791940741E0;NaN;NaN;NaN;NaN;NaN
1.481535777E2;1.039825091E-1;1.481536387E2;9.978027143E0;NaN;NaN;NaN;NaN;NaN
1.481584910E2;1.034049723E-1;1.481585521E2;1.019760586E1;NaN;NaN;NaN;NaN;NaN
1.481634044E2;1.093562336E-1;1.481634959E2;1.033003766E1;NaN;NaN;NaN;NaN;NaN
1.481683177E2;1.122611532E-1;1.481684093E2;1.033705759E1;NaN;NaN;NaN;NaN;NaN
1.481732310E2;1.106515600E-1;1.481733531E2;1.027001937E1;NaN;NaN;NaN;NaN;NaN
1.481781444E2;1.093045704E-1;1.481782664E2;1.009327903E1;NaN;NaN;NaN;NaN;NaN
1.481830577E2;1.096460123E-1;1.481831798E2;9.846439599E0;NaN;NaN;NaN;NaN;NaN
1.481880015E2;1.185136994E-1;1.481880931E2;9.536919286E0;NaN;NaN;NaN;NaN;NaN
1.481929149E2;1.287125429E-1;1.481930064E2;9.224197212E0;NaN;NaN;NaN;NaN;NaN
1.481978282E2;1.374861239E-1;1.481979198E2;8.938712133E0;NaN;NaN;NaN;NaN;NaN
1.482027415E2;1.415427735E-1;1.482028331E2;8.711114721E0;NaN;NaN;NaN;NaN;NaN
1.482076549E2;1.382039808E-1;1.482077464E2;8.538300011E0;NaN;NaN;NaN;NaN;NaN
1.482125987E2;1.405084867E-1;1.482126903E2;8.354064392E0;NaN;NaN;NaN;NaN;NaN
1.482175120E2;1.479919973E-1;1.482176036E2;8.206913553E0;NaN;NaN;NaN;NaN;NaN
1.482224254E2;1.661692736E-1;1.482225169E2;8.055931111E0;NaN;NaN;NaN;NaN;NaN
1.482273387E2;1.942225957E-1;1.482274303E2;8.001365123E0;NaN;NaN;NaN;NaN;NaN
1.482322520E2;2.256994638E-1;1.482323436E2;8.063524324E0;NaN;NaN;NaN;NaN;NaN
1.482371959E2;2.440288126E-1;1.482372874E2;8.144768037E0;NaN;NaN;NaN;NaN;NaN
1.482421092E2;2.582369006E-1;1.482422008E2;8.057731984E0;NaN;NaN;NaN;NaN;NaN
1.482470225E2;2.669742799E-1;1.482471141E2;7.853761943E0;NaN;NaN;NaN;NaN;NaN
1.482519359E2;2.727364485E-1;1.482520274E2;7.738110931E0;NaN;NaN;NaN;NaN;NaN
1.482568492E2;2.610404714E-1;1.482569408E2;7.659982703E0;NaN;NaN;NaN;NaN;NaN
1.482617930E2;2.395808958E-1;1.482618846E2;7.738452300E0;NaN;NaN;NaN;NaN;NaN
1.482667064E2;2.150922005E-1;1.482667979E2;7.872344274E0;NaN;NaN;NaN;NaN;NaN
1.482716197E2;1.929276836E-1;1.482717113E2;8.081282779E0;NaN;NaN;NaN;NaN;NaN
1.482765330E2;1.711762527E-1;1.482766246E2;8.299241483E0;NaN;NaN;NaN;NaN;NaN
1.482814464E2;1.561270871E-1;1.482815379E2;8.540517898E0;NaN;NaN;NaN;NaN;NaN
1.482863597E2;1.469284352E-1;1.482864818E2;8.760840694E0;NaN;NaN;NaN;NaN;NaN
1.482913035E2;1.368588870E-1;1.482913951E2;8.994751334E0;NaN;NaN;NaN;NaN;NaN
1.482962169E2;1.226329530E-1;1.482963084E2;9.289434352E0;NaN;NaN;NaN;NaN;NaN
1.483011302E2;1.083485289E-1;1.483012218E2;9.558408513E0;NaN;NaN;NaN;NaN;NaN
1.483060740E2;9.926020088E-2;1.483061351E2;9.731496550E0;NaN;NaN;NaN;NaN;NaN
1.483109874E2;8.540284397E-2;1.483110484E2;1.003454054E1;NaN;NaN;NaN;NaN;NaN
1.483159007E2;6.541142458E-2;1.483159923E2;1.038455533E1;NaN;NaN;NaN;NaN;NaN
1.483208140E2;5.024296627E-2;1.483209056E2;1.054179995E1;NaN;NaN;NaN;NaN;NaN
1.483257274E2;4.946645487E-2;1.483258189E2;1.068772968E1;NaN;NaN;NaN;NaN;NaN
1.483306407E2;6.332476512E-2;1.483307628E2;1.089375090E1;NaN;NaN;NaN;NaN;NaN
1.483355845E2;7.929707871E-2;1.483356761E2;1.096560662E1;NaN;NaN;NaN;NaN;NaN
1.483404979E2;9.707078555E-2;1.483405894E2;1.099931730E1;NaN;NaN;NaN;NaN;NaN
1.483454112E2;1.121523166E-1;1.483455028E2;1.099139226E1;NaN;NaN;NaN;NaN;NaN
1.483503245E2;1.290720267E-1;1.483504161E2;1.094959348E1;NaN;NaN;NaN;NaN;NaN
1.483552379E2;1.437322449E-1;1.483553294E2;1.080700049E1;NaN;NaN;NaN;NaN;NaN
1.483601817E2;1.482260022E-1;1.483602733E2;1.063690624E1;NaN;NaN;NaN;NaN;NaN
1.483650950E2;1.485094411E-1;1.483651866E2;1.042906565E1;NaN;NaN;NaN;NaN;NaN
1.483700084E2;1.446940119E-1;1.483700999E2;1.023466545E1;NaN;NaN;NaN;NaN;NaN
1.483749522E2;1.388785650E-1;1.483750133E2;9.967823849E0;NaN;NaN;NaN;NaN;NaN
1.483798656E2;1.342647035E-1;1.483799266E2;9.704694875E0;NaN;NaN;NaN;NaN;NaN
1.483848094E2;1.275865397E-1;1.483848704E2;9.437645555E0;NaN;NaN;NaN;NaN;NaN
1.483897227E2;1.230466839E-1;1.483897838E2;9.172541371E0;NaN;NaN;NaN;NaN;NaN
1.483946361E2;1.160205476E-1;1.483946971E2;8.968756238E0;NaN;NaN;NaN;NaN;NaN
1.483995494E2;1.128709841E-1;1.483996409E2;8.795019852E0;NaN;NaN;NaN;NaN;NaN
1.484044627E2;1.105387427E-1;1.484045543E2;8.688097907E0;NaN;NaN;NaN;NaN;NaN
1.484093761E2;1.084244950E-1;1.484094981E2;8.625574745E0;NaN;NaN;NaN;NaN;NaN
1.484142894E2;1.055643754E-1;1.484144115E2;8.647304116E0;NaN;NaN;NaN;NaN;NaN
1.484192332E2;1.016536084E-1;1.484193248E2;8.715035839E0;NaN;NaN;NaN;NaN;NaN
1.484241466E2;9.593290484E-2;1.484242381E2;8.821699430E0;NaN;NaN;NaN;NaN;NaN
1.484290599E2;8.560376089E-2;1.484291514E2;9.018121140E0;NaN;NaN;NaN;NaN;NaN
1.484339732E2;7.322944848E-2;1.484340648E2;9.283776810E0;NaN;NaN;NaN;NaN;NaN
1.484388866E2;6.508432344E-2;1.484389781E2;9.520221497E0;NaN;NaN;NaN;NaN;NaN
1.484437999E2;6.170426581E-2;1.484439220E2;9.858486968E0;NaN;NaN;NaN;NaN;NaN
1.484487437E2;6.865789932E-2;1.484488353E2;1.018795658E1;NaN;NaN;NaN;NaN;NaN
1.484536571E2;8.600941949E-2;1.484537486E2;1.049686697E1;NaN;NaN;NaN;NaN;NaN
1.484585704E2;1.089904381E-1;1.484586619E2;1.078860733E1;NaN;NaN;NaN;NaN;NaN
1.484634837E2;1.217905453E-1;1.484635753E2;1.103652681E1;NaN;NaN;NaN;NaN;NaN
1.484683970E2;1.235418365E-1;1.484684886E2;1.117194267E1;NaN;NaN;NaN;NaN;NaN
1.484733409E2;1.265032528E-1;1.484734324E2;1.132430034E1;NaN;NaN;NaN;NaN;NaN
1.484782542E2;1.290691486E-1;1.484783458E2;1.131872373E1;NaN;NaN;NaN;NaN;NaN
1.484831676E2;1.279853107E-1;1.484832591E2;1.120858705E1;NaN;NaN;NaN;NaN;NaN
1.484880809E2;1.247848927E-1;1.484881724E2;1.104903618E1;NaN;NaN;NaN;NaN;NaN
1.484929942E2;1.220554352E-1;1.484930858E2;1.093677312E1;NaN;NaN;NaN;NaN;NaN
1.484979075E2;1.217363529E-1;1.484980296E2;1.086100808E1;NaN;NaN;NaN;NaN;NaN
1.485028514E2;1.241664119E-1;1.485029429E2;1.070621648E1;NaN;NaN;NaN;NaN;NaN
1.485077647E2;1.208805247E-1;1.485078563E2;1.061949065E1;NaN;NaN;NaN;NaN;NaN
1.485127086E2;1.244344808E-1;1.485127696E2;1.058869062E1;NaN;NaN;NaN;NaN;NaN
1.485176219E2;1.260200784E-1;1.485176829E2;1.052066020E1;NaN;NaN;NaN;NaN;NaN
1.485225352E2;1.273418061E-1;1.485225963E2;1.044252728E1;NaN;NaN;NaN;NaN;NaN
1.485274486E2;1.273035532E-1;1.485275401E2;1.033244716E1;NaN;NaN;NaN;NaN;NaN
1.485323619E2;1.243073160E-1;1.485324534E2;1.030128284E1;NaN;NaN;NaN;NaN;NaN
1.485372752E2;1.219449611E-1;1.485373973E2;1.023739373E1;NaN;NaN;NaN;NaN;NaN
1.485422191E2;1.233270460E-1;1.485423106E2;1.020111546E1;NaN;NaN;NaN;NaN;NaN
1.485471324E2;1.230223164E-1;1.485472240E2;1.019987783E1;NaN;NaN;NaN;NaN;NaN
1.485520457E2;1.231984178E-1;1.485521373E2;1.013014571E1;NaN;NaN;NaN;NaN;NaN
1.485569591E2;1.249027442E-1;1.485570506E2;1.008729194E1;NaN;NaN;NaN;NaN;NaN
1.485619029E2;1.262303345E-1;1.485619639E2;1.015354776E1;NaN;NaN;NaN;NaN;NaN
1.485668162E2;1.283040366E-1;1.485669078E2;1.011318439E1;NaN;NaN;NaN;NaN;NaN
1.485717296E2;1.243011845E-1;1.485718211E2;1.009121790E1;NaN;NaN;NaN;NaN;NaN
1.485766429E2;1.207249827E-1;1.485767345E2;1.011319218E1;NaN;NaN;NaN;NaN;NaN
1.485815562E2;1.178785117E-1;1.485816478E2;1.013920381E1;NaN;NaN;NaN;NaN;NaN
1.485865001E2;1.200070855E-1;1.485865916E2;1.014882097E1;NaN;NaN;NaN;NaN;NaN
1.485914134E2;1.172276130E-1;1.485915050E2;1.005573237E1;NaN;NaN;NaN;NaN;NaN
1.485963267E2;1.091685422E-1;1.485964183E2;9.984064797E0;NaN;NaN;NaN;NaN;NaN
1.486012401E2;1.039335680E-1;1.486013316E2;1.002168949E1;NaN;NaN;NaN;NaN;NaN
1.486061534E2;1.027720574E-1;1.486062449E2;1.006525486E1;NaN;NaN;NaN;NaN;NaN
1.486110667E2;1.074849767E-1;1.486111888E2;1.008588337E1;NaN;NaN;NaN;NaN;NaN
1.486160106E2;1.111125595E-1;1.486161021E2;1.018401405E1;NaN;NaN;NaN;NaN;NaN
1.486209239E2;1.127135877E-1;1.486210155E2;1.028762364E1;NaN;NaN;NaN;NaN;NaN
1.486258372E2;1.152143239E-1;1.486259288E2;1.037378692E1;NaN;NaN;NaN;NaN;NaN
1.486307506E2;1.172656514E-1;1.486308421E2;1.043986941E1;NaN;NaN;NaN;NaN;NaN
1.486356639E2;1.215293705E-1;1.486357554E2;1.036971500E1;NaN;NaN;NaN;NaN;NaN
1.486405710E2;1.259643758E-1;1.486406993E2;1.034685585E1;NaN;NaN;NaN;NaN;NaN
1.486455148E2;1.261625746E-1;1.486456126E2;1.024609916E1;NaN;NaN;NaN;NaN;NaN
1.486504282E2;1.219525160E-1;1.486505260E2;1.018604747E1;NaN;NaN;NaN;NaN;NaN
1.486553415E2;1.129070846E-1;1.486554393E2;1.007012857E1;NaN;NaN;NaN;NaN;NaN
1.486602548E2;1.069852027E-1;1.486603526E2;9.972380028E0;NaN;NaN;NaN;NaN;NaN
1.486651987E2;9.445600609E-2;1.486652597E2;9.943813630E0;NaN;NaN;NaN;NaN;NaN
1.486701120E2;8.392513481E-2;1.486702036E2;9.964657192E0;NaN;NaN;NaN;NaN;NaN
1.486750253E2;8.127598542E-2;1.486751169E2;9.955061124E0;NaN;NaN;NaN;NaN;NaN
1.486799692E2;8.288412556E-2;1.486800302E2;9.955084143E0;NaN;NaN;NaN;NaN;NaN
1.486848825E2;8.455218309E-2;1.486849436E2;9.982410661E0;NaN;NaN;NaN;NaN;NaN
1.486897958E2;8.539804016E-2;1.486898874E2;9.989703899E0;NaN;NaN;NaN;NaN;NaN
1.486947092E2;8.310252284E-2;1.486948007E2;1.003496970E1;NaN;NaN;NaN;NaN;NaN
